numPlayers: 16
Player0: 0
Player1: 1
Player2: 2
Player3: 3
Player4: 4
Player5: 5
Player6: 6
Player7: 7
Player8: 8
Player9: 9
Player10: 10
Player11: 11
Player12: 12
Player13: 13
Player14: 14
Player15: 15
numGames: 44298
FOR_VALIDATION 0:5 1:0
FOR_VALIDATION 0:13 1:0
FOR_VALIDATION 1:8 0:1
FOR_VALIDATION 2:8 0:1
FOR_VALIDATION 6:8 0:1
FOR_VALIDATION 8:12 1:0
FOR_VALIDATION 8:10 1:0
FOR_VALIDATION 8:9 1:0
FOR_VALIDATION 3:8 0:1
FOR_VALIDATION 8:14 1:0
FOR_VALIDATION 5:8 0:1
FOR_VALIDATION 8:13 1:0
FOR_VALIDATION 1:2 1:0
FOR_VALIDATION 1:6 1:0
FOR_VALIDATION 1:12 1:0
FOR_VALIDATION 1:10 1:0
FOR_VALIDATION 1:9 1:0
FOR_VALIDATION 1:3 1:0
FOR_VALIDATION 1:14 1:0
FOR_VALIDATION 1:5 1:0
FOR_VALIDATION 1:13 1:0
FOR_VALIDATION 2:6 1:0
FOR_VALIDATION 2:12 1:0
FOR_VALIDATION 2:10 1:0
FOR_VALIDATION 2:9 1:0
FOR_VALIDATION 2:3 1:0
FOR_VALIDATION 2:14 1:0
FOR_VALIDATION 2:5 1:0
FOR_VALIDATION 2:13 1:0
FOR_VALIDATION 6:12 1:0
FOR_VALIDATION 6:10 1:0
FOR_VALIDATION 6:9 1:0
FOR_VALIDATION 3:6 0:1
FOR_VALIDATION 6:14 1:0
FOR_VALIDATION 5:6 0:1
FOR_VALIDATION 6:13 1:0
FOR_VALIDATION 10:12 0:1
FOR_VALIDATION 9:12 0:1
FOR_VALIDATION 3:12 0:1
FOR_VALIDATION 12:14 1:0
FOR_VALIDATION 5:12 0:1
FOR_VALIDATION 12:13 1:0
FOR_VALIDATION 9:10 0:1
FOR_VALIDATION 3:10 0:1
FOR_VALIDATION 10:14 1:0
FOR_VALIDATION 5:10 0:1
FOR_VALIDATION 10:13 1:0
FOR_VALIDATION 3:9 0:1
FOR_VALIDATION 9:14 1:0
FOR_VALIDATION 5:9 0:1
FOR_VALIDATION 9:13 1:0
FOR_VALIDATION 3:14 1:0
FOR_VALIDATION 3:5 1:0
FOR_VALIDATION 3:13 1:0
FOR_VALIDATION 5:14 0:1
FOR_VALIDATION 13:14 0:1
FOR_VALIDATION 5:13 1:0
FOR_TESTING 11:13 1:0
FOR_TESTING 5:11 0:1
FOR_TESTING 6:11 0:1
FOR_TESTING 8:11 0:1
FOR_TESTING 5:13 0:1
FOR_TESTING 6:13 0:1
FOR_TESTING 8:13 0:1
FOR_TESTING 5:6 1:0
FOR_TESTING 5:8 1:0
FOR_TESTING 6:8 1:0
FOR_TESTING 2:5 1:0
FOR_TESTING 2:12 1:0
FOR_TESTING 2:4 1:0
FOR_TESTING 1:2 0:1
FOR_TESTING 2:7 1:0
FOR_TESTING 2:10 1:0
FOR_TESTING 0:2 0:1
FOR_TESTING 2:9 1:0
FOR_TESTING 5:12 1:0
FOR_TESTING 4:5 0:1
FOR_TESTING 1:5 0:1
FOR_TESTING 5:7 1:0
FOR_TESTING 5:10 1:0
FOR_TESTING 0:5 0:1
FOR_TESTING 5:9 1:0
FOR_TESTING 4:12 0:1
FOR_TESTING 1:12 0:1
FOR_TESTING 7:12 0:1
FOR_TESTING 10:12 0:1
FOR_TESTING 0:12 0:1
FOR_TESTING 9:12 0:1
FOR_TESTING 1:4 0:1
FOR_TESTING 4:7 1:0
FOR_TESTING 4:10 1:0
FOR_TESTING 0:4 0:1
FOR_TESTING 4:9 1:0
FOR_TESTING 1:7 1:0
FOR_TESTING 1:10 1:0
FOR_TESTING 0:1 0:1
FOR_TESTING 1:9 1:0
FOR_TESTING 7:10 1:0
FOR_TESTING 0:7 0:1
FOR_TESTING 7:9 1:0
FOR_TESTING 0:10 0:1
FOR_TESTING 9:10 0:1
FOR_TESTING 0:9 1:0
FOR_TESTING 2:5 1:0
FOR_TESTING 2:7 1:0
FOR_TESTING 2:10 1:0
FOR_TESTING 2:12 1:0
FOR_TESTING 5:7 1:0
FOR_TESTING 5:10 1:0
FOR_TESTING 5:12 1:0
FOR_TESTING 7:10 1:0
FOR_TESTING 7:12 1:0
FOR_TESTING 10:12 1:0
FOR_TESTING 2:5 1:0
FOR_TESTING 0:2 0:1
FOR_TESTING 2:11 1:0
FOR_TESTING 2:14 1:0
FOR_TESTING 2:8 1:0
FOR_TESTING 2:4 1:0
FOR_TESTING 0:5 0:1
FOR_TESTING 5:11 1:0
FOR_TESTING 5:14 1:0
FOR_TESTING 5:8 1:0
FOR_TESTING 4:5 0:1
FOR_TESTING 0:11 1:0
FOR_TESTING 0:14 1:0
FOR_TESTING 0:8 1:0
FOR_TESTING 0:4 1:0
FOR_TESTING 11:14 1:0
FOR_TESTING 8:11 0:1
FOR_TESTING 4:11 0:1
FOR_TESTING 8:14 0:1
FOR_TESTING 4:14 0:1
FOR_TESTING 4:8 0:1
FOR_TRAINING 0:2 1:0
FOR_TRAINING 0:5 1:0
FOR_TRAINING 0:6 1:0
FOR_TRAINING 0:14 1:0
FOR_TRAINING 0:15 1:0
FOR_TRAINING 0:10 1:0
FOR_TRAINING 0:4 1:0
FOR_TRAINING 0:1 1:0
FOR_TRAINING 0:3 1:0
FOR_TRAINING 0:8 1:0
FOR_TRAINING 0:13 1:0
FOR_TRAINING 0:12 1:0
FOR_TRAINING 0:11 1:0
FOR_TRAINING 0:7 1:0
FOR_TRAINING 2:5 1:0
FOR_TRAINING 2:6 1:0
FOR_TRAINING 2:14 1:0
FOR_TRAINING 2:15 1:0
FOR_TRAINING 2:10 1:0
FOR_TRAINING 2:4 1:0
FOR_TRAINING 1:2 0:1
FOR_TRAINING 2:3 1:0
FOR_TRAINING 2:8 1:0
FOR_TRAINING 2:13 1:0
FOR_TRAINING 2:12 1:0
FOR_TRAINING 2:11 1:0
FOR_TRAINING 2:7 1:0
FOR_TRAINING 5:6 1:0
FOR_TRAINING 5:14 1:0
FOR_TRAINING 5:15 1:0
FOR_TRAINING 5:10 1:0
FOR_TRAINING 4:5 0:1
FOR_TRAINING 1:5 0:1
FOR_TRAINING 3:5 0:1
FOR_TRAINING 5:8 1:0
FOR_TRAINING 5:13 1:0
FOR_TRAINING 5:12 1:0
FOR_TRAINING 5:11 1:0
FOR_TRAINING 5:7 1:0
FOR_TRAINING 6:14 1:0
FOR_TRAINING 6:15 1:0
FOR_TRAINING 6:10 1:0
FOR_TRAINING 4:6 0:1
FOR_TRAINING 1:6 0:1
FOR_TRAINING 3:6 0:1
FOR_TRAINING 6:8 1:0
FOR_TRAINING 6:13 1:0
FOR_TRAINING 6:12 1:0
FOR_TRAINING 6:11 1:0
FOR_TRAINING 6:7 1:0
FOR_TRAINING 14:15 1:0
FOR_TRAINING 10:14 0:1
FOR_TRAINING 4:14 0:1
FOR_TRAINING 1:14 0:1
FOR_TRAINING 3:14 0:1
FOR_TRAINING 8:14 0:1
FOR_TRAINING 13:14 0:1
FOR_TRAINING 12:14 0:1
FOR_TRAINING 11:14 0:1
FOR_TRAINING 7:14 0:1
FOR_TRAINING 10:15 0:1
FOR_TRAINING 4:15 0:1
FOR_TRAINING 1:15 0:1
FOR_TRAINING 3:15 0:1
FOR_TRAINING 8:15 0:1
FOR_TRAINING 13:15 0:1
FOR_TRAINING 12:15 0:1
FOR_TRAINING 11:15 0:1
FOR_TRAINING 7:15 0:1
FOR_TRAINING 4:10 0:1
FOR_TRAINING 1:10 0:1
FOR_TRAINING 3:10 0:1
FOR_TRAINING 8:10 0:1
FOR_TRAINING 10:13 1:0
FOR_TRAINING 10:12 1:0
FOR_TRAINING 10:11 1:0
FOR_TRAINING 7:10 0:1
FOR_TRAINING 1:4 0:1
FOR_TRAINING 3:4 0:1
FOR_TRAINING 4:8 1:0
FOR_TRAINING 4:13 1:0
FOR_TRAINING 4:12 1:0
FOR_TRAINING 4:11 1:0
FOR_TRAINING 4:7 1:0
FOR_TRAINING 1:3 1:0
FOR_TRAINING 1:8 1:0
FOR_TRAINING 1:13 1:0
FOR_TRAINING 1:12 1:0
FOR_TRAINING 1:11 1:0
FOR_TRAINING 1:7 1:0
FOR_TRAINING 3:8 1:0
FOR_TRAINING 3:13 1:0
FOR_TRAINING 3:12 1:0
FOR_TRAINING 3:11 1:0
FOR_TRAINING 3:7 1:0
FOR_TRAINING 8:13 1:0
FOR_TRAINING 8:12 1:0
FOR_TRAINING 8:11 1:0
FOR_TRAINING 7:8 0:1
FOR_TRAINING 12:13 0:1
FOR_TRAINING 11:13 0:1
FOR_TRAINING 7:13 0:1
FOR_TRAINING 11:12 0:1
FOR_TRAINING 7:12 0:1
FOR_TRAINING 7:11 0:1
FOR_TRAINING 0:5 1:0
FOR_TRAINING 0:6 1:0
FOR_TRAINING 0:12 1:0
FOR_TRAINING 0:4 1:0
FOR_TRAINING 0:9 1:0
FOR_TRAINING 0:10 1:0
FOR_TRAINING 0:15 1:0
FOR_TRAINING 0:14 1:0
FOR_TRAINING 0:13 1:0
FOR_TRAINING 0:11 1:0
FOR_TRAINING 0:1 1:0
FOR_TRAINING 0:2 1:0
FOR_TRAINING 0:3 1:0
FOR_TRAINING 0:7 1:0
FOR_TRAINING 5:6 1:0
FOR_TRAINING 5:12 1:0
FOR_TRAINING 4:5 0:1
FOR_TRAINING 5:9 1:0
FOR_TRAINING 5:10 1:0
FOR_TRAINING 5:15 1:0
FOR_TRAINING 5:14 1:0
FOR_TRAINING 5:13 1:0
FOR_TRAINING 5:11 1:0
FOR_TRAINING 1:5 0:1
FOR_TRAINING 2:5 0:1
FOR_TRAINING 3:5 0:1
FOR_TRAINING 5:7 1:0
FOR_TRAINING 6:12 1:0
FOR_TRAINING 4:6 0:1
FOR_TRAINING 6:9 1:0
FOR_TRAINING 6:10 1:0
FOR_TRAINING 6:15 1:0
FOR_TRAINING 6:14 1:0
FOR_TRAINING 6:13 1:0
FOR_TRAINING 6:11 1:0
FOR_TRAINING 1:6 0:1
FOR_TRAINING 2:6 0:1
FOR_TRAINING 3:6 0:1
FOR_TRAINING 6:7 1:0
FOR_TRAINING 4:12 0:1
FOR_TRAINING 9:12 0:1
FOR_TRAINING 10:12 0:1
FOR_TRAINING 12:15 1:0
FOR_TRAINING 12:14 1:0
FOR_TRAINING 12:13 1:0
FOR_TRAINING 11:12 0:1
FOR_TRAINING 1:12 0:1
FOR_TRAINING 2:12 0:1
FOR_TRAINING 3:12 0:1
FOR_TRAINING 7:12 0:1
FOR_TRAINING 4:9 1:0
FOR_TRAINING 4:10 1:0
FOR_TRAINING 4:15 1:0
FOR_TRAINING 4:14 1:0
FOR_TRAINING 4:13 1:0
FOR_TRAINING 4:11 1:0
FOR_TRAINING 1:4 0:1
FOR_TRAINING 2:4 0:1
FOR_TRAINING 3:4 0:1
FOR_TRAINING 4:7 1:0
FOR_TRAINING 9:10 1:0
FOR_TRAINING 9:15 1:0
FOR_TRAINING 9:14 1:0
FOR_TRAINING 9:13 1:0
FOR_TRAINING 9:11 1:0
FOR_TRAINING 1:9 0:1
FOR_TRAINING 2:9 0:1
FOR_TRAINING 3:9 0:1
FOR_TRAINING 7:9 0:1
FOR_TRAINING 10:15 1:0
FOR_TRAINING 10:14 1:0
FOR_TRAINING 10:13 1:0
FOR_TRAINING 10:11 1:0
FOR_TRAINING 1:10 0:1
FOR_TRAINING 2:10 0:1
FOR_TRAINING 3:10 0:1
FOR_TRAINING 7:10 0:1
FOR_TRAINING 14:15 0:1
FOR_TRAINING 13:15 0:1
FOR_TRAINING 11:15 0:1
FOR_TRAINING 1:15 0:1
FOR_TRAINING 2:15 0:1
FOR_TRAINING 3:15 0:1
FOR_TRAINING 7:15 0:1
FOR_TRAINING 13:14 0:1
FOR_TRAINING 11:14 0:1
FOR_TRAINING 1:14 0:1
FOR_TRAINING 2:14 0:1
FOR_TRAINING 3:14 0:1
FOR_TRAINING 7:14 0:1
FOR_TRAINING 11:13 0:1
FOR_TRAINING 1:13 0:1
FOR_TRAINING 2:13 0:1
FOR_TRAINING 3:13 0:1
FOR_TRAINING 7:13 0:1
FOR_TRAINING 1:11 0:1
FOR_TRAINING 2:11 0:1
FOR_TRAINING 3:11 0:1
FOR_TRAINING 7:11 0:1
FOR_TRAINING 1:2 1:0
FOR_TRAINING 1:3 1:0
FOR_TRAINING 1:7 1:0
FOR_TRAINING 2:3 1:0
FOR_TRAINING 2:7 1:0
FOR_TRAINING 3:7 1:0
FOR_VALIDATION 0:5 1:0
FOR_VALIDATION 0:3 1:0
FOR_VALIDATION 0:1 1:0
FOR_VALIDATION 0:6 1:0
FOR_VALIDATION 0:2 1:0
FOR_VALIDATION 0:4 1:0
FOR_VALIDATION 0:7 1:0
FOR_VALIDATION 0:8 1:0
FOR_VALIDATION 0:12 1:0
FOR_VALIDATION 0:11 1:0
FOR_VALIDATION 0:9 1:0
FOR_VALIDATION 0:10 1:0
FOR_VALIDATION 0:13 1:0
FOR_VALIDATION 0:14 1:0
FOR_VALIDATION 3:5 0:1
FOR_VALIDATION 1:5 0:1
FOR_VALIDATION 5:6 1:0
FOR_VALIDATION 2:5 0:1
FOR_VALIDATION 4:5 0:1
FOR_VALIDATION 5:7 1:0
FOR_VALIDATION 5:8 1:0
FOR_VALIDATION 5:12 1:0
FOR_VALIDATION 5:11 1:0
FOR_VALIDATION 5:9 1:0
FOR_VALIDATION 5:10 1:0
FOR_VALIDATION 5:13 1:0
FOR_VALIDATION 5:14 1:0
FOR_VALIDATION 1:3 0:1
FOR_VALIDATION 3:6 1:0
FOR_VALIDATION 2:3 0:1
FOR_VALIDATION 3:4 1:0
FOR_VALIDATION 3:7 1:0
FOR_VALIDATION 3:8 1:0
FOR_VALIDATION 3:12 1:0
FOR_VALIDATION 3:11 1:0
FOR_VALIDATION 3:9 1:0
FOR_VALIDATION 3:10 1:0
FOR_VALIDATION 3:13 1:0
FOR_VALIDATION 3:14 1:0
FOR_VALIDATION 1:6 1:0
FOR_VALIDATION 1:2 1:0
FOR_VALIDATION 1:4 1:0
FOR_VALIDATION 1:7 1:0
FOR_VALIDATION 1:8 1:0
FOR_VALIDATION 1:12 1:0
FOR_VALIDATION 1:11 1:0
FOR_VALIDATION 1:9 1:0
FOR_VALIDATION 1:10 1:0
FOR_VALIDATION 1:13 1:0
FOR_VALIDATION 1:14 1:0
FOR_VALIDATION 2:6 0:1
FOR_VALIDATION 4:6 0:1
FOR_VALIDATION 6:7 1:0
FOR_VALIDATION 6:8 1:0
FOR_VALIDATION 6:12 1:0
FOR_VALIDATION 6:11 1:0
FOR_VALIDATION 6:9 1:0
FOR_VALIDATION 6:10 1:0
FOR_VALIDATION 6:13 1:0
FOR_VALIDATION 6:14 1:0
FOR_VALIDATION 2:4 1:0
FOR_VALIDATION 2:7 1:0
FOR_VALIDATION 2:8 1:0
FOR_VALIDATION 2:12 1:0
FOR_VALIDATION 2:11 1:0
FOR_VALIDATION 2:9 1:0
FOR_VALIDATION 2:10 1:0
FOR_VALIDATION 2:13 1:0
FOR_VALIDATION 2:14 1:0
FOR_VALIDATION 4:7 1:0
FOR_VALIDATION 4:8 1:0
FOR_VALIDATION 4:12 1:0
FOR_VALIDATION 4:11 1:0
FOR_VALIDATION 4:9 1:0
FOR_VALIDATION 4:10 1:0
FOR_VALIDATION 4:13 1:0
FOR_VALIDATION 4:14 1:0
FOR_VALIDATION 7:8 1:0
FOR_VALIDATION 7:12 1:0
FOR_VALIDATION 7:11 1:0
FOR_VALIDATION 7:9 1:0
FOR_VALIDATION 7:10 1:0
FOR_VALIDATION 7:13 1:0
FOR_VALIDATION 7:14 1:0
FOR_VALIDATION 8:12 1:0
FOR_VALIDATION 8:11 1:0
FOR_VALIDATION 8:9 1:0
FOR_VALIDATION 8:10 1:0
FOR_VALIDATION 8:13 1:0
FOR_VALIDATION 8:14 1:0
FOR_VALIDATION 11:12 0:1
FOR_VALIDATION 9:12 0:1
FOR_VALIDATION 10:12 0:1
FOR_VALIDATION 12:13 1:0
FOR_VALIDATION 12:14 1:0
FOR_VALIDATION 9:11 0:1
FOR_VALIDATION 10:11 0:1
FOR_VALIDATION 11:13 1:0
FOR_VALIDATION 11:14 1:0
FOR_VALIDATION 9:10 1:0
FOR_VALIDATION 9:13 1:0
FOR_VALIDATION 9:14 1:0
FOR_VALIDATION 10:13 1:0
FOR_VALIDATION 10:14 1:0
FOR_VALIDATION 13:14 1:0
FOR_TESTING 2:5 0:1
FOR_TESTING 3:5 0:1
FOR_TESTING 5:10 1:0
FOR_TESTING 5:12 1:0
FOR_TESTING 0:5 0:1
FOR_TESTING 4:5 0:1
FOR_TESTING 5:7 1:0
FOR_TESTING 1:5 0:1
FOR_TESTING 5:15 1:0
FOR_TESTING 2:3 1:0
FOR_TESTING 2:10 1:0
FOR_TESTING 2:12 1:0
FOR_TESTING 0:2 0:1
FOR_TESTING 2:4 1:0
FOR_TESTING 2:7 1:0
FOR_TESTING 1:2 0:1
FOR_TESTING 2:15 1:0
FOR_TESTING 3:10 1:0
FOR_TESTING 3:12 1:0
FOR_TESTING 0:3 0:1
FOR_TESTING 3:4 1:0
FOR_TESTING 3:7 1:0
FOR_TESTING 1:3 0:1
FOR_TESTING 3:15 1:0
FOR_TESTING 10:12 1:0
FOR_TESTING 0:10 0:1
FOR_TESTING 4:10 0:1
FOR_TESTING 7:10 0:1
FOR_TESTING 1:10 0:1
FOR_TESTING 10:15 1:0
FOR_TESTING 0:12 0:1
FOR_TESTING 4:12 0:1
FOR_TESTING 7:12 0:1
FOR_TESTING 1:12 0:1
FOR_TESTING 12:15 1:0
FOR_TESTING 0:4 1:0
FOR_TESTING 0:7 1:0
FOR_TESTING 0:1 1:0
FOR_TESTING 0:15 1:0
FOR_TESTING 4:7 1:0
FOR_TESTING 1:4 0:1
FOR_TESTING 4:15 1:0
FOR_TESTING 1:7 0:1
FOR_TESTING 7:15 1:0
FOR_TESTING 1:15 1:0
FOR_VALIDATION 0:5 0:1
FOR_VALIDATION 5:6 1:0
FOR_VALIDATION 5:7 1:0
FOR_VALIDATION 3:5 0:1
FOR_VALIDATION 2:5 0:1
FOR_VALIDATION 5:10 1:0
FOR_VALIDATION 0:6 1:0
FOR_VALIDATION 0:7 1:0
FOR_VALIDATION 0:3 1:0
FOR_VALIDATION 0:2 1:0
FOR_VALIDATION 0:10 1:0
FOR_VALIDATION 6:7 1:0
FOR_VALIDATION 3:6 0:1
FOR_VALIDATION 2:6 0:1
FOR_VALIDATION 6:10 1:0
FOR_VALIDATION 3:7 0:1
FOR_VALIDATION 2:7 0:1
FOR_VALIDATION 7:10 1:0
FOR_VALIDATION 2:3 0:1
FOR_VALIDATION 3:10 1:0
FOR_VALIDATION 2:10 1:0
FOR_TRAINING 0:5 0:1
FOR_TRAINING 5:6 1:0
FOR_TRAINING 5:12 1:0
FOR_TRAINING 2:5 0:1
FOR_TRAINING 5:10 1:0
FOR_TRAINING 4:5 0:1
FOR_TRAINING 5:8 1:0
FOR_TRAINING 0:6 1:0
FOR_TRAINING 0:12 1:0
FOR_TRAINING 0:2 1:0
FOR_TRAINING 0:10 1:0
FOR_TRAINING 0:4 1:0
FOR_TRAINING 0:8 1:0
FOR_TRAINING 6:12 1:0
FOR_TRAINING 2:6 0:1
FOR_TRAINING 6:10 1:0
FOR_TRAINING 4:6 0:1
FOR_TRAINING 6:8 1:0
FOR_TRAINING 2:12 0:1
FOR_TRAINING 10:12 0:1
FOR_TRAINING 4:12 0:1
FOR_TRAINING 8:12 0:1
FOR_TRAINING 2:10 1:0
FOR_TRAINING 2:4 1:0
FOR_TRAINING 2:8 1:0
FOR_TRAINING 4:10 0:1
FOR_TRAINING 8:10 0:1
FOR_TRAINING 4:8 1:0
FOR_TRAINING 4:5 0:1
FOR_TRAINING 5:10 1:0
FOR_TRAINING 5:12 1:0
FOR_TRAINING 5:11 1:0
FOR_TRAINING 5:6 1:0
FOR_TRAINING 0:5 0:1
FOR_TRAINING 5:14 1:0
FOR_TRAINING 4:10 1:0
FOR_TRAINING 4:12 1:0
FOR_TRAINING 4:11 1:0
FOR_TRAINING 4:6 1:0
FOR_TRAINING 0:4 0:1
FOR_TRAINING 4:14 1:0
FOR_TRAINING 10:12 1:0
FOR_TRAINING 10:11 1:0
FOR_TRAINING 6:10 0:1
FOR_TRAINING 0:10 0:1
FOR_TRAINING 10:14 1:0
FOR_TRAINING 11:12 0:1
FOR_TRAINING 6:12 0:1
FOR_TRAINING 0:12 0:1
FOR_TRAINING 12:14 1:0
FOR_TRAINING 6:11 0:1
FOR_TRAINING 0:11 0:1
FOR_TRAINING 11:14 1:0
FOR_TRAINING 0:6 0:1
FOR_TRAINING 6:14 1:0
FOR_TRAINING 0:14 1:0
FOR_TESTING 5:10 1:0
FOR_TESTING 2:5 0:1
FOR_TESTING 0:5 0:1
FOR_TESTING 5:11 1:0
FOR_TESTING 5:8 1:0
FOR_TESTING 5:6 1:0
FOR_TESTING 4:5 0:1
FOR_TESTING 5:15 1:0
FOR_TESTING 5:12 1:0
FOR_TESTING 5:14 1:0
FOR_TESTING 5:13 1:0
FOR_TESTING 1:5 0:1
FOR_TESTING 5:7 1:0
FOR_TESTING 3:5 0:1
FOR_TESTING 2:10 0:1
FOR_TESTING 0:10 0:1
FOR_TESTING 10:11 1:0
FOR_TESTING 8:10 0:1
FOR_TESTING 6:10 0:1
FOR_TESTING 4:10 0:1
FOR_TESTING 10:15 1:0
FOR_TESTING 10:12 1:0
FOR_TESTING 10:14 1:0
FOR_TESTING 10:13 1:0
FOR_TESTING 1:10 0:1
FOR_TESTING 7:10 0:1
FOR_TESTING 3:10 0:1
FOR_TESTING 0:2 0:1
FOR_TESTING 2:11 1:0
FOR_TESTING 2:8 1:0
FOR_TESTING 2:6 1:0
FOR_TESTING 2:4 1:0
FOR_TESTING 2:15 1:0
FOR_TESTING 2:12 1:0
FOR_TESTING 2:14 1:0
FOR_TESTING 2:13 1:0
FOR_TESTING 1:2 0:1
FOR_TESTING 2:7 1:0
FOR_TESTING 2:3 1:0
FOR_TESTING 0:11 1:0
FOR_TESTING 0:8 1:0
FOR_TESTING 0:6 1:0
FOR_TESTING 0:4 1:0
FOR_TESTING 0:15 1:0
FOR_TESTING 0:12 1:0
FOR_TESTING 0:14 1:0
FOR_TESTING 0:13 1:0
FOR_TESTING 0:1 1:0
FOR_TESTING 0:7 1:0
FOR_TESTING 0:3 1:0
FOR_TESTING 8:11 0:1
FOR_TESTING 6:11 0:1
FOR_TESTING 4:11 0:1
FOR_TESTING 11:15 1:0
FOR_TESTING 11:12 1:0
FOR_TESTING 11:14 1:0
FOR_TESTING 11:13 1:0
FOR_TESTING 1:11 0:1
FOR_TESTING 7:11 0:1
FOR_TESTING 3:11 0:1
FOR_TESTING 6:8 0:1
FOR_TESTING 4:8 0:1
FOR_TESTING 8:15 1:0
FOR_TESTING 8:12 1:0
FOR_TESTING 8:14 1:0
FOR_TESTING 8:13 1:0
FOR_TESTING 1:8 0:1
FOR_TESTING 7:8 0:1
FOR_TESTING 3:8 0:1
FOR_TESTING 4:6 0:1
FOR_TESTING 6:15 1:0
FOR_TESTING 6:12 1:0
FOR_TESTING 6:14 1:0
FOR_TESTING 6:13 1:0
FOR_TESTING 1:6 0:1
FOR_TESTING 6:7 1:0
FOR_TESTING 3:6 0:1
FOR_TESTING 4:15 1:0
FOR_TESTING 4:12 1:0
FOR_TESTING 4:14 1:0
FOR_TESTING 4:13 1:0
FOR_TESTING 1:4 0:1
FOR_TESTING 4:7 1:0
FOR_TESTING 3:4 0:1
FOR_TESTING 12:15 0:1
FOR_TESTING 14:15 0:1
FOR_TESTING 13:15 0:1
FOR_TESTING 1:15 0:1
FOR_TESTING 7:15 0:1
FOR_TESTING 3:15 0:1
FOR_TESTING 12:14 1:0
FOR_TESTING 12:13 1:0
FOR_TESTING 1:12 0:1
FOR_TESTING 7:12 0:1
FOR_TESTING 3:12 0:1
FOR_TESTING 13:14 0:1
FOR_TESTING 1:14 0:1
FOR_TESTING 7:14 0:1
FOR_TESTING 3:14 0:1
FOR_TESTING 1:13 0:1
FOR_TESTING 7:13 0:1
FOR_TESTING 3:13 0:1
FOR_TESTING 1:7 1:0
FOR_TESTING 1:3 1:0
FOR_TESTING 3:7 0:1
FOR_VALIDATION 5:6 1:0
FOR_VALIDATION 5:12 1:0
FOR_VALIDATION 4:5 0:1
FOR_VALIDATION 0:5 0:1
FOR_VALIDATION 2:5 0:1
FOR_VALIDATION 5:8 1:0
FOR_VALIDATION 5:10 1:0
FOR_VALIDATION 6:12 1:0
FOR_VALIDATION 4:6 0:1
FOR_VALIDATION 0:6 0:1
FOR_VALIDATION 2:6 0:1
FOR_VALIDATION 6:8 1:0
FOR_VALIDATION 6:10 1:0
FOR_VALIDATION 4:12 0:1
FOR_VALIDATION 0:12 0:1
FOR_VALIDATION 2:12 0:1
FOR_VALIDATION 8:12 0:1
FOR_VALIDATION 10:12 0:1
FOR_VALIDATION 0:4 0:1
FOR_VALIDATION 2:4 0:1
FOR_VALIDATION 4:8 1:0
FOR_VALIDATION 4:10 1:0
FOR_VALIDATION 0:2 1:0
FOR_VALIDATION 0:8 1:0
FOR_VALIDATION 0:10 1:0
FOR_VALIDATION 2:8 1:0
FOR_VALIDATION 2:10 1:0
FOR_VALIDATION 8:10 1:0
FOR_VALIDATION 3:5 0:1
FOR_VALIDATION 1:5 0:1
FOR_VALIDATION 5:6 1:0
FOR_VALIDATION 5:9 1:0
FOR_VALIDATION 0:5 0:1
FOR_VALIDATION 5:8 1:0
FOR_VALIDATION 5:13 1:0
FOR_VALIDATION 5:14 1:0
FOR_VALIDATION 5:15 1:0
FOR_VALIDATION 2:5 0:1
FOR_VALIDATION 4:5 0:1
FOR_VALIDATION 5:11 1:0
FOR_VALIDATION 5:12 1:0
FOR_VALIDATION 1:3 0:1
FOR_VALIDATION 3:6 1:0
FOR_VALIDATION 3:9 1:0
FOR_VALIDATION 0:3 0:1
FOR_VALIDATION 3:8 1:0
FOR_VALIDATION 3:13 1:0
FOR_VALIDATION 3:14 1:0
FOR_VALIDATION 3:15 1:0
FOR_VALIDATION 2:3 0:1
FOR_VALIDATION 3:4 1:0
FOR_VALIDATION 3:11 1:0
FOR_VALIDATION 3:12 1:0
FOR_VALIDATION 1:6 1:0
FOR_VALIDATION 1:9 1:0
FOR_VALIDATION 0:1 0:1
FOR_VALIDATION 1:8 1:0
FOR_VALIDATION 1:13 1:0
FOR_VALIDATION 1:14 1:0
FOR_VALIDATION 1:15 1:0
FOR_VALIDATION 1:2 1:0
FOR_VALIDATION 1:4 1:0
FOR_VALIDATION 1:11 1:0
FOR_VALIDATION 1:12 1:0
FOR_VALIDATION 6:9 1:0
FOR_VALIDATION 0:6 0:1
FOR_VALIDATION 6:8 1:0
FOR_VALIDATION 6:13 1:0
FOR_VALIDATION 6:14 1:0
FOR_VALIDATION 6:15 1:0
FOR_VALIDATION 2:6 0:1
FOR_VALIDATION 4:6 0:1
FOR_VALIDATION 6:11 1:0
FOR_VALIDATION 6:12 1:0
FOR_VALIDATION 0:9 0:1
FOR_VALIDATION 8:9 0:1
FOR_VALIDATION 9:13 1:0
FOR_VALIDATION 9:14 1:0
FOR_VALIDATION 9:15 1:0
FOR_VALIDATION 2:9 0:1
FOR_VALIDATION 4:9 0:1
FOR_VALIDATION 9:11 1:0
FOR_VALIDATION 9:12 1:0
FOR_VALIDATION 0:8 1:0
FOR_VALIDATION 0:13 1:0
FOR_VALIDATION 0:14 1:0
FOR_VALIDATION 0:15 1:0
FOR_VALIDATION 0:2 1:0
FOR_VALIDATION 0:4 1:0
FOR_VALIDATION 0:11 1:0
FOR_VALIDATION 0:12 1:0
